"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik[59]",-2.753316334275,-2.7423025,0.236509780807641,0.2360907066,-3.157606015,-2.384240465,1.00167646654911,2303.82808671118,2662.08015228954
"log_lik[60]",-0.942530052335,-0.93816075,0.0887348551819503,0.082938512076,-1.09164737,-0.80512712,1.00493814600598,883.79509045596,1068.05742546822
"log_lik[61]",-0.912838760015,-0.916210265,0.0807087365721389,0.073461162075,-1.03725498,-0.782766023,1.00329339670343,1461.3622223931,944.857031545208
"log_lik[62]",-1.245325435995,-1.2411366,0.101907914473835,0.0951831423900002,-1.417681825,-1.091515475,1.00293746375621,1215.09520858957,1207.532392227
"log_lik[63]",-0.8643645816925,-0.8678734,0.0812826074874055,0.07807230753,-0.9896688955,-0.728590335,1.00218922588096,2219.56965376926,1589.0125977276
"log_lik[64]",-0.860854209355,-0.861315545,0.0819643080139434,0.0801469245360001,-0.9946194775,-0.727432858,1.00256044419125,2250.03449119828,2633.97358833306
"log_lik[65]",-1.518829036025,-1.5087456,0.120549022833912,0.11622153291,-1.73077295,-1.33449669,1.00288014015632,1032.29336822476,1261.73381488198
"log_lik[66]",-1.302920734895,-1.29714165,0.107864204328035,0.1020784926,-1.485286065,-1.14191993,1.00239568254407,1336.9812853424,1358.62093191244
"log_lik[67]",-1.048037727535,-1.04297755,0.0959767778290892,0.088418505609,-1.211416125,-0.901395779,1.00597950497315,730.532152123914,600.235692737232
"log_lik[68]",-1.814385967825,-1.8036951,0.159287830154338,0.15925748202,-2.093347215,-1.567882475,1.00091486251741,2058.57500536975,2791.42538709574
"log_lik[69]",-1.0496239081025,-1.0495439,0.0844402633083654,0.0763303488989999,-1.184099625,-0.9213520425,1.00443949546055,985.709124576057,848.092695647784
"log_lik[70]",-2.052255273775,-2.04460655,0.161260011495524,0.16081732548,-2.332203005,-1.8028957,1.00060569977063,3098.77218246187,3145.76493281499
"log_lik[71]",-0.8920307172175,-0.895571235,0.0809149367199295,0.0745775672879999,-1.016297175,-0.7560328435,1.00280532519547,1696.87364486015,956.129185332483
"log_lik[72]",-1.954954232325,-1.94826995,0.152750835777317,0.15202172685,-2.22419044,-1.71831383,1.00034625688685,2673.18594052787,2999.15992018938
"log_lik[73]",-0.92774342166,-0.92413443,0.0875757204384532,0.0820469579789999,-1.07371434,-0.79245411,1.00462108408903,937.991298581237,1149.42550125771
"log_lik[74]",-2.386045060925,-2.37699655,0.1940212387164,0.19416196317,-2.71921911,-2.083256495,1.00124134552547,3315.12865119827,3145.16070606236
"log_lik[75]",-3.592780457725,-3.5686136,0.360016079330354,0.35473495617,-4.223476185,-3.02681091,1.00456844441937,1152.61503384208,1492.08077046718
"log_lik[76]",-2.355837366875,-2.3463108,0.190829163908843,0.189737365860001,-2.68678909,-2.059354615,1.00119901681487,3366.47394581856,3047.74059908951
"log_lik[77]",-1.818124887875,-1.80948875,0.141592535898741,0.14155901865,-2.071972545,-1.60050963,1.00061892610758,2053.78458256429,2974.48270061689
"log_lik[78]",-1.602136342825,-1.5942975,0.12593653822877,0.12306632646,-1.82122772,-1.40987699,1.00210358153065,1230.89196050623,1757.64161550247
"log_lik[79]",-1.561402976575,-1.55231115,0.123256125050444,0.12013611582,-1.776631825,-1.374223755,1.00246324077341,1125.18649291414,1420.06132544754
"log_lik[80]",-1.22044504708,-1.21300255,0.104523771850361,0.0969088887899998,-1.39946052,-1.062425235,1.00551855557739,734.839930682291,658.802236297991
"log_lik[81]",-2.1154969272,-2.10692895,0.167043597123519,0.16649850042,-2.40517213,-1.856145815,1.00097103115847,3222.83772399567,3124.57117417415
"log_lik[82]",-2.313804931325,-2.30609265,0.186463027819785,0.18568149117,-2.636980195,-2.024454275,1.00106740546255,3422.20067604135,3118.83646551193
"log_lik[83]",-2.360369935275,-2.35100255,0.191305228925178,0.19029400803,-2.6923957,-2.0622632,1.00122312165084,3358.36000018192,3069.60631439664
"log_lik[84]",-3.751970611025,-3.7238033,0.387600983823043,0.38020787742,-4.42688065,-3.14500651,1.00491456620407,1043.61522539046,1267.58706823224
"log_lik[85]",-2.4630059781,-2.4525877,0.202359577963815,0.20126487738,-2.813448135,-2.1509742,1.00125860932462,3123.8476421725,3080.6817500151
"log_lik[86]",-0.8767023671625,-0.875544525,0.0833643149879953,0.081680088609,-1.014454885,-0.744761036,1.0031864197201,1579.9190816192,1846.05367813998
"log_lik[87]",-1.12977545512,-1.1234662,0.100309857810103,0.0918497386800002,-1.301015935,-0.975890536,1.00592870173242,713.658974514932,593.188326392759
"log_lik[88]",-1.395346408025,-1.3872393,0.113275343996486,0.10623666669,-1.592172115,-1.220588505,1.00407129080467,837.250474620096,969.940766936287
"log_lik[89]",-2.1777410894,-2.16988,0.172929476923504,0.17209709454,-2.47730718,-1.909288485,1.00105631865105,3316.34081888133,3048.21542000536
"log_lik[90]",-1.56606592845,-1.55712305,0.123558522554992,0.12031425021,-1.78190298,-1.378381135,1.00241428519983,1136.52943788101,1464.94651434147
"log_lik[91]",-1.20315830773,-1.19560475,0.103729739558562,0.0954190240500001,-1.38091638,-1.04606609,1.00562528466903,731.709062001324,647.000172221365
"log_lik[92]",-3.31475511185,-3.29737405,0.314997656522809,0.30781207464,-3.8669684,-2.815082285,1.00379271654808,1379.82086943847,1768.49372871577
"log_lik[93]",-1.031881800535,-1.03267255,0.0833789737490422,0.07510221495,-1.163489765,-0.90416339,1.00443970317492,999.48912131191,808.837608820947
"log_lik[94]",-1.04305640432,-1.03822065,0.0956805907156455,0.0879816871710001,-1.20476242,-0.897131591,1.00595840914636,732.377576660523,623.065983399725
"log_lik[95]",-1.455904924575,-1.4465826,0.116730978197747,0.11097690954,-1.66128428,-1.277343735,1.00347932859325,917.049234489907,1016.17307096908
"log_lik[96]",-0.9207183791125,-0.91791801,0.0870154866334181,0.082243876911,-1.064994105,-0.7857151975,1.00446225429153,970.425300251304,1185.17482599566
"log_lik[97]",-0.8567975036875,-0.859676625,0.0810843175433611,0.0790376432159999,-0.983712596,-0.722574221,1.00214822322543,2422.28279666336,2310.21807085625
"log_lik[98]",-0.8584345782475,-0.861381995,0.0810763953893266,0.0779609716829999,-0.984830637,-0.7238268035,1.00212054683723,2375.29776909994,2033.48055911102
"log_lik[99]",-0.937404727665,-0.939868865,0.0808262732344556,0.072394349832,-1.06064192,-0.806809922,1.00372508026979,1251.76468950654,845.915889760118
"log_lik[100]",-1.712258459775,-1.7025902,0.133616911828422,0.13260389226,-1.94761543,-1.50688703,1.00125930831832,1627.92052906677,2592.94459971143
"log_lik[101]",-0.9379298877425,-0.94041958,0.0808272043313125,0.0725564721419999,-1.061332755,-0.8075235655,1.00373426181198,1248.15588385686,845.915889760118
"log_lik[102]",-0.895148576375,-0.898935645,0.0808338231592275,0.074114158419,-1.018773645,-0.759804201,1.00288253268936,1662.81063222863,920.090248205855
"log_lik[103]",-1.2341061693675,-1.2300417,0.100658027460548,0.0941829063000002,-1.40345092,-1.08223039,1.00302544523073,1193.63276864453,1179.96007816978
"log_lik[104]",-0.8554541958525,-0.85695023,0.081348285966715,0.0792783729780001,-0.984116669,-0.7213532005,1.00225253344298,2499.42938629131,2628.27542847272
